OpportunityName,AccountName,StageName,CloseDate,Amount
Opportunity_6917,Account_6917,Negotiation/Review,2026-05-26,3274
Opportunity_6918,Account_6918,Closed Won,2026-07-14,80261
Opportunity_6919,Account_6919,Proposal/Price Quote,2026-06-25,65051
Opportunity_6920,Account_6920,Closed Won,2026-07-17,89363
Opportunity_6921,Account_6921,Closed Lost,2026-08-07,37303
Opportunity_6922,Account_6922,Proposal/Price Quote,2026-05-17,89647
Opportunity_6923,Account_6923,Negotiation/Review,2026-11-09,54883
Opportunity_6924,Account_6924,Qualification,2026-04-12,24105
Opportunity_6925,Account_6925,Proposal/Price Quote,2026-10-14,18748
Opportunity_6926,Account_6926,Qualification,2026-10-17,61750
Opportunity_6927,Account_6927,Closed Won,2026-03-18,70163
Opportunity_6928,Account_6928,Closed Won,2026-03-22,19686
Opportunity_6929,Account_6929,Closed Lost,2026-10-07,90562
Opportunity_6930,Account_6930,Negotiation/Review,2026-01-11,88209
Opportunity_6931,Account_6931,Closed Won,2026-11-06,84967
Opportunity_6932,Account_6932,Closed Lost,2026-10-27,65481
Opportunity_6933,Account_6933,Proposal/Price Quote,2026-08-09,40010
Opportunity_6934,Account_6934,Closed Lost,2026-05-28,42588
Opportunity_6935,Account_6935,Closed Lost,2026-11-12,31512
Opportunity_6936,Account_6936,Closed Lost,2026-03-01,37131
Opportunity_6937,Account_6937,Negotiation/Review,2026-03-25,31602
Opportunity_6938,Account_6938,Negotiation/Review,2026-02-04,42431
Opportunity_6939,Account_6939,Negotiation/Review,2025-12-14,13608
Opportunity_6940,Account_6940,Closed Won,2026-02-25,58574
Opportunity_6941,Account_6941,Qualification,2026-01-21,64881
Opportunity_6942,Account_6942,Qualification,2026-06-22,36591
Opportunity_6943,Account_6943,Closed Won,2026-01-16,9058
Opportunity_6944,Account_6944,Qualification,2026-05-27,12430
Opportunity_6945,Account_6945,Closed Won,2026-08-11,52207
Opportunity_6946,Account_6946,Qualification,2026-12-01,39138
Opportunity_6947,Account_6947,Closed Won,2026-01-23,13236
Opportunity_6948,Account_6948,Closed Lost,2026-02-19,81479
Opportunity_6949,Account_6949,Proposal/Price Quote,2026-05-20,71664
Opportunity_6950,Account_6950,Closed Lost,2026-11-28,38863
Opportunity_6951,Account_6951,Closed Lost,2026-11-06,41473
Opportunity_6952,Account_6952,Closed Lost,2026-10-07,36535
Opportunity_6953,Account_6953,Negotiation/Review,2026-08-04,20964
Opportunity_6954,Account_6954,Closed Won,2026-07-28,68370
Opportunity_6955,Account_6955,Negotiation/Review,2026-11-19,65974
Opportunity_6956,Account_6956,Closed Won,2026-07-29,73753
Opportunity_6957,Account_6957,Negotiation/Review,2026-11-19,76336
Opportunity_6958,Account_6958,Negotiation/Review,2026-05-17,53767
Opportunity_6959,Account_6959,Negotiation/Review,2025-12-17,48675
Opportunity_6960,Account_6960,Closed Won,2025-12-30,62445
Opportunity_6961,Account_6961,Proposal/Price Quote,2026-01-18,34180
Opportunity_6962,Account_6962,Closed Won,2025-12-16,14819
Opportunity_6963,Account_6963,Closed Lost,2026-11-12,31904
Opportunity_6964,Account_6964,Closed Lost,2026-11-17,10572
Opportunity_6965,Account_6965,Closed Lost,2026-01-25,25885
Opportunity_6966,Account_6966,Proposal/Price Quote,2026-01-14,64953
Opportunity_6967,Account_6967,Negotiation/Review,2025-12-22,84182
Opportunity_6968,Account_6968,Qualification,2026-04-29,76597
Opportunity_6969,Account_6969,Negotiation/Review,2026-05-15,15473
Opportunity_6970,Account_6970,Closed Lost,2026-03-26,34497
Opportunity_6971,Account_6971,Negotiation/Review,2026-07-05,20034
Opportunity_6972,Account_6972,Proposal/Price Quote,2026-09-23,52605
Opportunity_6973,Account_6973,Negotiation/Review,2026-02-28,7546
Opportunity_6974,Account_6974,Proposal/Price Quote,2026-09-20,64899
Opportunity_6975,Account_6975,Proposal/Price Quote,2026-05-13,97584
Opportunity_6976,Account_6976,Negotiation/Review,2026-10-30,65662
Opportunity_6977,Account_6977,Qualification,2025-12-18,58226
Opportunity_6978,Account_6978,Closed Lost,2026-01-22,89640
Opportunity_6979,Account_6979,Negotiation/Review,2026-02-16,39293
Opportunity_6980,Account_6980,Qualification,2026-07-29,26642
Opportunity_6981,Account_6981,Closed Lost,2026-11-21,63045
Opportunity_6982,Account_6982,Closed Lost,2026-05-11,8371
Opportunity_6983,Account_6983,Negotiation/Review,2026-08-22,54020
Opportunity_6984,Account_6984,Negotiation/Review,2026-08-22,43034
Opportunity_6985,Account_6985,Proposal/Price Quote,2026-07-08,31204
Opportunity_6986,Account_6986,Proposal/Price Quote,2026-01-28,66240
Opportunity_6987,Account_6987,Proposal/Price Quote,2026-04-17,28704
Opportunity_6988,Account_6988,Qualification,2026-10-16,84285
Opportunity_6989,Account_6989,Closed Lost,2026-09-23,98003
Opportunity_6990,Account_6990,Proposal/Price Quote,2026-09-24,50119
Opportunity_6991,Account_6991,Qualification,2026-09-26,26729
Opportunity_6992,Account_6992,Negotiation/Review,2026-03-01,82059
Opportunity_6993,Account_6993,Closed Won,2026-02-20,13855
Opportunity_6994,Account_6994,Qualification,2026-06-14,75769
Opportunity_6995,Account_6995,Qualification,2025-12-09,52294
Opportunity_6996,Account_6996,Qualification,2026-02-06,35099
Opportunity_6997,Account_6997,Proposal/Price Quote,2026-11-30,65273
Opportunity_6998,Account_6998,Negotiation/Review,2026-09-20,39579
Opportunity_6999,Account_6999,Negotiation/Review,2025-12-20,32416
Opportunity_7000,Account_7000,Closed Won,2026-02-04,57512
Opportunity_7001,Account_7001,Closed Lost,2026-10-15,65331
Opportunity_7002,Account_7002,Qualification,2026-10-15,81199
Opportunity_7003,Account_7003,Proposal/Price Quote,2026-01-16,97277
Opportunity_7004,Account_7004,Closed Lost,2026-07-19,32520
Opportunity_7005,Account_7005,Closed Lost,2026-04-26,23395
Opportunity_7006,Account_7006,Negotiation/Review,2026-02-12,85043
Opportunity_7007,Account_7007,Negotiation/Review,2026-05-25,54513
Opportunity_7008,Account_7008,Qualification,2026-11-21,99557
Opportunity_7009,Account_7009,Qualification,2026-02-20,9740
Opportunity_7010,Account_7010,Negotiation/Review,2026-10-01,83296
Opportunity_7011,Account_7011,Proposal/Price Quote,2026-03-20,2656
Opportunity_7012,Account_7012,Closed Won,2026-02-10,24496
Opportunity_7013,Account_7013,Qualification,2026-09-10,45516
Opportunity_7014,Account_7014,Closed Lost,2026-02-20,41908
Opportunity_7015,Account_7015,Qualification,2026-08-27,30983
Opportunity_7016,Account_7016,Closed Lost,2026-02-19,46701
Opportunity_7017,Account_7017,Closed Won,2026-10-01,50210
Opportunity_7018,Account_7018,Closed Lost,2026-11-19,86610
Opportunity_7019,Account_7019,Closed Won,2026-06-28,30687
Opportunity_7020,Account_7020,Proposal/Price Quote,2026-07-09,11010
Opportunity_7021,Account_7021,Proposal/Price Quote,2025-12-25,81643
Opportunity_7022,Account_7022,Negotiation/Review,2026-07-28,80785
Opportunity_7023,Account_7023,Negotiation/Review,2026-05-08,33002
Opportunity_7024,Account_7024,Qualification,2026-07-25,98399
Opportunity_7025,Account_7025,Negotiation/Review,2026-10-10,80063
Opportunity_7026,Account_7026,Closed Won,2026-02-10,45031
Opportunity_7027,Account_7027,Negotiation/Review,2026-10-10,59890
Opportunity_7028,Account_7028,Closed Won,2026-01-19,20991
Opportunity_7029,Account_7029,Qualification,2026-01-29,59080
Opportunity_7030,Account_7030,Negotiation/Review,2026-10-17,78076
Opportunity_7031,Account_7031,Proposal/Price Quote,2026-11-18,45435
Opportunity_7032,Account_7032,Closed Lost,2026-09-11,50132
Opportunity_7033,Account_7033,Qualification,2026-11-15,48718
Opportunity_7034,Account_7034,Proposal/Price Quote,2026-07-25,93300
Opportunity_7035,Account_7035,Qualification,2026-06-19,7366
Opportunity_7036,Account_7036,Closed Won,2026-05-25,44340
Opportunity_7037,Account_7037,Closed Won,2026-07-23,1625
Opportunity_7038,Account_7038,Negotiation/Review,2026-10-06,15594
Opportunity_7039,Account_7039,Qualification,2026-11-22,84540
Opportunity_7040,Account_7040,Closed Lost,2026-01-16,3500
Opportunity_7041,Account_7041,Negotiation/Review,2026-06-12,18675
Opportunity_7042,Account_7042,Closed Won,2026-09-25,7044
Opportunity_7043,Account_7043,Closed Won,2026-11-18,82760
Opportunity_7044,Account_7044,Closed Lost,2026-07-19,65406
Opportunity_7045,Account_7045,Closed Lost,2026-04-18,97390
Opportunity_7046,Account_7046,Proposal/Price Quote,2026-10-27,25024
Opportunity_7047,Account_7047,Negotiation/Review,2026-09-29,38787
Opportunity_7048,Account_7048,Qualification,2026-04-19,78088
Opportunity_7049,Account_7049,Proposal/Price Quote,2025-12-13,37649
Opportunity_7050,Account_7050,Qualification,2026-08-20,86179
Opportunity_7051,Account_7051,Negotiation/Review,2026-07-11,99666
Opportunity_7052,Account_7052,Closed Lost,2026-03-13,40218
Opportunity_7053,Account_7053,Closed Won,2025-12-10,74642
Opportunity_7054,Account_7054,Closed Lost,2026-10-13,32049
Opportunity_7055,Account_7055,Closed Won,2026-03-08,71771
Opportunity_7056,Account_7056,Negotiation/Review,2026-04-06,19378
Opportunity_7057,Account_7057,Negotiation/Review,2026-02-13,87947
Opportunity_7058,Account_7058,Proposal/Price Quote,2026-05-23,15920
Opportunity_7059,Account_7059,Negotiation/Review,2026-10-18,89231
Opportunity_7060,Account_7060,Closed Lost,2026-04-29,32406
Opportunity_7061,Account_7061,Proposal/Price Quote,2026-05-05,97957
Opportunity_7062,Account_7062,Qualification,2026-11-16,67203
Opportunity_7063,Account_7063,Negotiation/Review,2026-04-15,9642
Opportunity_7064,Account_7064,Proposal/Price Quote,2026-04-28,69722
Opportunity_7065,Account_7065,Closed Won,2026-06-15,28609
Opportunity_7066,Account_7066,Qualification,2026-03-31,1474
Opportunity_7067,Account_7067,Closed Lost,2026-02-20,52564
Opportunity_7068,Account_7068,Proposal/Price Quote,2026-10-10,23431
Opportunity_7069,Account_7069,Negotiation/Review,2025-12-25,69656
Opportunity_7070,Account_7070,Closed Won,2025-12-30,58103
Opportunity_7071,Account_7071,Closed Lost,2026-01-27,53412
Opportunity_7072,Account_7072,Closed Won,2026-09-05,29808
Opportunity_7073,Account_7073,Negotiation/Review,2026-02-13,54387
Opportunity_7074,Account_7074,Closed Won,2026-10-29,17988
Opportunity_7075,Account_7075,Qualification,2026-11-28,29321
Opportunity_7076,Account_7076,Qualification,2026-03-21,44072
Opportunity_7077,Account_7077,Closed Lost,2026-05-16,54696
Opportunity_7078,Account_7078,Negotiation/Review,2026-01-18,52841
Opportunity_7079,Account_7079,Qualification,2026-05-14,93143
Opportunity_7080,Account_7080,Qualification,2026-11-29,67233
Opportunity_7081,Account_7081,Closed Won,2026-04-16,22247
Opportunity_7082,Account_7082,Qualification,2026-08-10,23825
Opportunity_7083,Account_7083,Qualification,2026-09-14,73793
Opportunity_7084,Account_7084,Closed Won,2026-10-09,59998
Opportunity_7085,Account_7085,Proposal/Price Quote,2026-09-09,90864
Opportunity_7086,Account_7086,Qualification,2026-07-21,54254
Opportunity_7087,Account_7087,Negotiation/Review,2026-11-04,73645
Opportunity_7088,Account_7088,Proposal/Price Quote,2026-09-13,43634
Opportunity_7089,Account_7089,Proposal/Price Quote,2026-10-11,43615
Opportunity_7090,Account_7090,Proposal/Price Quote,2026-03-04,92554
Opportunity_7091,Account_7091,Closed Won,2026-03-03,70322
Opportunity_7092,Account_7092,Proposal/Price Quote,2026-03-20,84561
Opportunity_7093,Account_7093,Qualification,2026-06-08,59106
Opportunity_7094,Account_7094,Closed Lost,2026-06-10,34234
Opportunity_7095,Account_7095,Closed Lost,2026-02-22,47601
Opportunity_7096,Account_7096,Negotiation/Review,2026-09-05,6160
Opportunity_7097,Account_7097,Closed Won,2026-05-21,33416
Opportunity_7098,Account_7098,Closed Lost,2026-11-12,3561
Opportunity_7099,Account_7099,Closed Won,2026-04-24,25979
Opportunity_7100,Account_7100,Closed Lost,2026-09-19,72974
Opportunity_7101,Account_7101,Closed Won,2026-06-07,77363
Opportunity_7102,Account_7102,Qualification,2026-10-14,96203
Opportunity_7103,Account_7103,Closed Lost,2026-06-21,73385
Opportunity_7104,Account_7104,Proposal/Price Quote,2026-05-24,8799
Opportunity_7105,Account_7105,Closed Lost,2026-10-27,91302
Opportunity_7106,Account_7106,Proposal/Price Quote,2026-08-18,46123
Opportunity_7107,Account_7107,Negotiation/Review,2026-05-15,97490
Opportunity_7108,Account_7108,Closed Won,2026-10-08,67722
Opportunity_7109,Account_7109,Closed Lost,2026-09-11,82641
Opportunity_7110,Account_7110,Negotiation/Review,2026-02-06,74703
Opportunity_7111,Account_7111,Closed Lost,2026-01-04,53840
Opportunity_7112,Account_7112,Closed Won,2026-10-10,37571
Opportunity_7113,Account_7113,Qualification,2026-08-17,91901
Opportunity_7114,Account_7114,Proposal/Price Quote,2026-05-04,81220
Opportunity_7115,Account_7115,Closed Lost,2026-01-26,52834
Opportunity_7116,Account_7116,Closed Won,2026-11-06,65026
Opportunity_7117,Account_7117,Qualification,2026-09-12,41791
Opportunity_7118,Account_7118,Proposal/Price Quote,2026-04-19,53712
Opportunity_7119,Account_7119,Negotiation/Review,2026-09-29,66660
Opportunity_7120,Account_7120,Qualification,2026-11-25,1706
Opportunity_7121,Account_7121,Negotiation/Review,2026-03-24,41461
Opportunity_7122,Account_7122,Closed Lost,2026-04-21,50568
Opportunity_7123,Account_7123,Negotiation/Review,2026-05-22,97121
Opportunity_7124,Account_7124,Negotiation/Review,2025-12-10,75992
Opportunity_7125,Account_7125,Proposal/Price Quote,2026-05-26,34324
Opportunity_7126,Account_7126,Closed Lost,2026-02-28,68646
Opportunity_7127,Account_7127,Closed Won,2026-01-06,84592
Opportunity_7128,Account_7128,Proposal/Price Quote,2025-12-06,85106
Opportunity_7129,Account_7129,Closed Won,2026-01-10,42226
Opportunity_7130,Account_7130,Negotiation/Review,2025-12-21,51835
Opportunity_7131,Account_7131,Closed Lost,2026-10-23,77843
Opportunity_7132,Account_7132,Proposal/Price Quote,2026-01-09,23955
Opportunity_7133,Account_7133,Closed Won,2026-08-26,18424
Opportunity_7134,Account_7134,Closed Won,2026-06-22,38730
Opportunity_7135,Account_7135,Closed Won,2026-02-25,21759
Opportunity_7136,Account_7136,Closed Lost,2026-02-17,12482
Opportunity_7137,Account_7137,Closed Lost,2026-06-11,30859
Opportunity_7138,Account_7138,Closed Won,2026-10-16,86053
Opportunity_7139,Account_7139,Proposal/Price Quote,2026-05-13,37806
Opportunity_7140,Account_7140,Proposal/Price Quote,2026-09-23,70765
Opportunity_7141,Account_7141,Closed Won,2026-10-25,46066
Opportunity_7142,Account_7142,Closed Lost,2026-08-25,90211
Opportunity_7143,Account_7143,Negotiation/Review,2026-08-13,86809
Opportunity_7144,Account_7144,Negotiation/Review,2026-06-05,8608
Opportunity_7145,Account_7145,Closed Lost,2026-05-14,82023
Opportunity_7146,Account_7146,Closed Lost,2026-04-14,78295
Opportunity_7147,Account_7147,Negotiation/Review,2025-12-26,52168
Opportunity_7148,Account_7148,Proposal/Price Quote,2026-02-13,34388
Opportunity_7149,Account_7149,Closed Won,2026-07-09,66880
Opportunity_7150,Account_7150,Negotiation/Review,2026-11-04,53725
Opportunity_7151,Account_7151,Closed Won,2025-12-26,97941
Opportunity_7152,Account_7152,Closed Won,2026-05-11,34708
Opportunity_7153,Account_7153,Closed Won,2026-11-10,72902
Opportunity_7154,Account_7154,Closed Won,2025-12-11,45386
Opportunity_7155,Account_7155,Negotiation/Review,2026-10-16,40457
Opportunity_7156,Account_7156,Negotiation/Review,2026-03-01,26501
Opportunity_7157,Account_7157,Negotiation/Review,2026-08-10,97968
Opportunity_7158,Account_7158,Negotiation/Review,2026-07-28,6477
Opportunity_7159,Account_7159,Negotiation/Review,2026-02-11,7345
Opportunity_7160,Account_7160,Negotiation/Review,2026-06-08,74392
Opportunity_7161,Account_7161,Closed Lost,2026-04-22,7883
Opportunity_7162,Account_7162,Closed Lost,2026-02-07,24981
Opportunity_7163,Account_7163,Negotiation/Review,2026-10-01,40158
Opportunity_7164,Account_7164,Qualification,2026-05-16,2094
Opportunity_7165,Account_7165,Proposal/Price Quote,2026-10-20,65048
Opportunity_7166,Account_7166,Proposal/Price Quote,2026-11-18,24949
Opportunity_7167,Account_7167,Qualification,2026-03-16,4090
Opportunity_7168,Account_7168,Closed Won,2026-10-09,34977
Opportunity_7169,Account_7169,Qualification,2026-03-24,89235
Opportunity_7170,Account_7170,Proposal/Price Quote,2026-10-21,46079
Opportunity_7171,Account_7171,Closed Won,2026-06-26,16616
Opportunity_7172,Account_7172,Qualification,2026-05-21,58621
Opportunity_7173,Account_7173,Negotiation/Review,2025-12-17,20094
Opportunity_7174,Account_7174,Closed Lost,2026-08-28,48399
Opportunity_7175,Account_7175,Negotiation/Review,2026-01-16,47672
Opportunity_7176,Account_7176,Proposal/Price Quote,2026-01-21,5341
Opportunity_7177,Account_7177,Closed Lost,2026-05-22,21834
Opportunity_7178,Account_7178,Closed Won,2026-01-29,83666
Opportunity_7179,Account_7179,Closed Lost,2026-09-04,53282
Opportunity_7180,Account_7180,Closed Won,2026-08-29,97596
Opportunity_7181,Account_7181,Qualification,2026-07-20,15869
Opportunity_7182,Account_7182,Closed Lost,2026-10-17,92272
Opportunity_7183,Account_7183,Closed Won,2026-01-14,19023
Opportunity_7184,Account_7184,Closed Lost,2026-08-08,55891
Opportunity_7185,Account_7185,Negotiation/Review,2026-03-01,51430
Opportunity_7186,Account_7186,Proposal/Price Quote,2026-08-17,14725
Opportunity_7187,Account_7187,Proposal/Price Quote,2026-09-28,6025
Opportunity_7188,Account_7188,Qualification,2025-12-27,59222
Opportunity_7189,Account_7189,Negotiation/Review,2026-10-23,45046
Opportunity_7190,Account_7190,Qualification,2026-11-23,34551
Opportunity_7191,Account_7191,Negotiation/Review,2026-05-29,81153
Opportunity_7192,Account_7192,Proposal/Price Quote,2026-08-27,95978
Opportunity_7193,Account_7193,Proposal/Price Quote,2026-02-28,41976
Opportunity_7194,Account_7194,Qualification,2026-11-06,87935
Opportunity_7195,Account_7195,Closed Won,2026-11-05,19943
Opportunity_7196,Account_7196,Proposal/Price Quote,2026-08-14,27660
Opportunity_7197,Account_7197,Closed Won,2026-02-26,50910
Opportunity_7198,Account_7198,Negotiation/Review,2026-09-30,45688
Opportunity_7199,Account_7199,Qualification,2026-01-18,84100
Opportunity_7200,Account_7200,Closed Won,2026-09-27,56506
Opportunity_7201,Account_7201,Proposal/Price Quote,2026-08-16,47318
Opportunity_7202,Account_7202,Negotiation/Review,2026-04-16,54826
Opportunity_7203,Account_7203,Proposal/Price Quote,2026-06-13,40608
Opportunity_7204,Account_7204,Negotiation/Review,2026-03-01,10147
Opportunity_7205,Account_7205,Proposal/Price Quote,2026-07-21,15503
Opportunity_7206,Account_7206,Closed Won,2025-12-22,77882
Opportunity_7207,Account_7207,Proposal/Price Quote,2026-10-11,31873
Opportunity_7208,Account_7208,Qualification,2026-01-30,36044
Opportunity_7209,Account_7209,Closed Lost,2026-11-26,94941
Opportunity_7210,Account_7210,Closed Lost,2026-07-10,91662
Opportunity_7211,Account_7211,Closed Won,2026-11-25,63037
